hum,mq,ts,temp,gas_norm,rolling_mean_10,rolling_std_10,gas_diff,gas_diff_norm,hum_adjusted_gas,temp_hum,temp_gas,hum_gas
59,223,1530,21,0.17983870967741936,226.8,4.46716415140035,4.0,0.01826483934863747,354.57,1239,4683,13157
59,226,1536,21,0.18225806451612903,226.4,4.325634186002338,3.0,0.013452914194936582,359.34,1239,4746,13334
59,227,1541,21,0.18306451612903227,225.9,3.87154864219605,1.0,0.004424778565275285,360.92999999999995,1239,4767,13393
59,240,1546,21,0.1935483870967742,227.0,5.887840577551964,13.0,0.05726871994410925,381.59999999999997,1239,5040,14160
59,229,1551,21,0.18467741935483872,227.0,5.887840577551964,-11.0,-0.04583333142361119,364.10999999999996,1239,4809,13511
59,233,1557,21,0.1879032258064516,227.9,6.063552314169239,4.0,0.017467248145535016,370.46999999999997,1239,4893,13747
59,231,1562,21,0.18629032258064515,228.6,5.96657355607054,-2.0,-0.008583690618725725,367.28999999999996,1239,4851,13629
59,231,1567,21,0.18629032258064515,229.2,5.8651513194460785,0.0,0.0,367.28999999999996,1239,4851,13629
60,238,1573,21,0.1887390959555908,229.7,6.412661087428694,7.0,0.030303028991210866,380.8,1260,4998,14280
60,228,1578,21,0.18080888183980967,230.6,5.274677451960631,-10.0,-0.0420168049572771,364.8,1260,4788,13680
60,232,1583,21,0.18398096748612214,231.5,4.552166761249155,4.0,0.017543858879655313,371.20000000000005,1260,4872,13920
59,237,1588,21,0.19112903225806452,232.6,4.402019738458343,5.0,0.021551723208977448,376.83,1239,4977,13983
59,258,1594,21,0.20806451612903226,235.7,8.769264507357397,21.0,0.08860759119799193,410.21999999999997,1239,5418,15222
60,243,1599,21,0.19270420301348137,236.0,8.981462390204879,-15.0,-0.05813953263025068,388.8,1260,5103,14580
60,240,1604,21,0.19032513877874702,237.1,8.698020208964408,-3.0,-0.012345678504293066,384.0,1260,5040,14400
60,274,1609,21,0.21728786677240286,241.2,14.366627996854254,34.0,0.14166666076388915,438.40000000000003,1260,5754,16440
60,301,1615,21,0.2386994448850119,248.2,23.189077888810665,27.0,0.0985401423890459,481.6,1260,6321,18060
61,254,1620,21,0.1981279251170047,250.5,22.421467887322095,-47.0,-0.15614617421441282,408.93999999999994,1281,5334,15494
61,240,1625,21,0.187207488299532,250.7,22.306202425932128,-14.0,-0.05511810806621622,386.4,1281,5040,14640
61,234,1631,21,0.18252730109204368,251.3,21.700230413523112,-6.0,-0.024999998958333377,376.73999999999995,1281,4914,14274
60,239,1636,21,0.1895321173671689,252.0,21.11345016281733,5.0,0.02136752045437947,382.40000000000003,1260,5019,14340
60,242,1641,21,0.19191118160190326,252.5,20.775252371778887,3.0,0.012552300730029258,387.20000000000005,1260,5082,14520
60,233,1646,21,0.18477398889770025,250.0,21.530340349273384,-9.0,-0.03719008110784789,372.8,1260,4893,13980
60,231,1652,21,0.183187946074544,248.8,22.28502237428127,-2.0,-0.008583690618725725,369.6,1260,4851,13860
60,243,1657,21,0.19270420301348137,249.1,22.173307275991778,12.0,0.051948049699218624,388.8,1260,5103,14580
60,233,1662,21,0.18477398889770025,245.0,20.805982045769547,-10.0,-0.04115226168097689,372.8,1260,4893,13980
60,229,1668,21,0.18160190325138778,237.8,7.435649863252537,-4.0,-0.01716738123745145,366.40000000000003,1260,4809,13740
60,264,1673,21,0.20935765265662173,238.8,10.064238117656352,35.0,0.1528384212734314,422.40000000000003,1260,5544,15840
60,287,1678,21,0.22759714512291832,243.5,18.295415333416692,23.0,0.08712120882116633,459.20000000000005,1260,6027,17220
61,254,1683,21,0.1981279251170047,245.5,18.23458252881035,-33.0,-0.11498257439085108,408.93999999999994,1281,5334,15494
60,245,1689,21,0.1942902458366376,246.1,18.095119047227314,-9.0,-0.03543306947113899,392.0,1260,5145,14700
60,241,1694,21,0.19111816019032513,246.0,18.12303629209079,-4.0,-0.01632652994585592,385.6,1260,5061,14460
60,237,1699,21,0.1879460745440127,246.4,17.846256999407025,-4.0,-0.016597509684750635,379.20000000000005,1260,4977,14220
60,236,1704,21,0.18715305313243458,246.9,17.432090459201184,-1.0,-0.004219409104666282,377.6,1260,4956,14160
60,243,1710,21,0.19270420301348137,246.9,17.432090459201184,7.0,0.02966101569232984,388.8,1260,5103,14580
60,224,1715,21,0.17763679619349723,246.0,18.433062083597864,-19.0,-0.07818929719385607,358.40000000000003,1260,4704,13440
60,228,1720,21,0.18080888183980967,245.9,18.537949065512915,4.0,0.017857142059949014,364.8,1260,4788,13680
60,223,1726,21,0.17684377478191912,241.8,18.623760212278334,-5.0,-0.02192982359956914,356.8,1260,4683,13380
60,229,1731,21,0.18160190325138778,236.0,10.033277962194914,6.0,0.026905828389873165,366.40000000000003,1260,4809,13740
59,224,1736,21,0.18064516129032257,233.0,8.406346808612364,-5.0,-0.02183406018191877,356.15999999999997,1239,4704,13216
59,227,1741,21,0.18306451612903227,231.2,7.420691791650423,3.0,0.013392856544961761,360.92999999999995,1239,4767,13393
59,226,1747,21,0.18225806451612903,229.7,6.700746227100518,-1.0,-0.004405286149546866,359.34,1239,4746,13334
59,228,1752,21,0.18387096774193548,228.8,6.1967733539320395,2.0,0.00884955713055057,362.52,1239,4788,13452
59,235,1757,21,0.18951612903225806,228.7,6.074537019395154,7.0,0.030701753039396797,373.65,1239,4935,13865
60,237,1762,21,0.1879460745440127,228.1,4.629614814791367,2.0,0.008510637935717534,379.20000000000005,1260,4977,14220
60,227,1768,21,0.18001586042823156,228.4,4.427188724235987,-10.0,-0.04219409104666282,363.20000000000005,1260,4767,13620
60,223,1773,21,0.17684377478191912,227.9,4.748099034818766,-4.0,-0.017621144598187463,356.8,1260,4683,13380
59,226,1778,21,0.18225806451612903,228.2,4.491968140779731,3.0,0.013452914194936582,359.34,1239,4746,13334
59,255,1784,21,0.2056451612903226,230.8,9.612491872558408,29.0,0.12831857839298325,405.45,1239,5355,15045
60,231,1789,21,0.183187946074544,231.5,9.31247669646606,-24.0,-0.09411764336793556,369.6,1260,4851,13860
60,234,1794,21,0.18556701030927836,232.2,9.199033765685568,3.0,0.012987012424804656,374.40000000000003,1260,4914,14040
60,227,1799,21,0.18001586042823156,232.3,9.129317852087603,-7.0,-0.029914528636131255,363.20000000000005,1260,4767,13620
60,223,1805,21,0.17684377478191912,231.8,9.51957048517544,-4.0,-0.017621144598187463,356.8,1260,4683,13380
59,221,1810,21,0.1782258064516129,230.4,10.013324456276662,-2.0,-0.008968609463291055,351.39,1239,4641,13039
59,224,1815,21,0.18064516129032257,229.1,9.904544411531614,3.0,0.013574660019246152,356.15999999999997,1239,4704,13216
59,220,1820,21,0.1774193548387097,228.4,10.308572484426204,-4.0,-0.017857142059949014,349.79999999999995,1239,4620,12980
59,223,1826,21,0.17983870967741936,228.4,10.308572484426204,3.0,0.013636363016528954,354.57,1239,4683,13157
59,222,1831,21,0.17903225806451614,228.0,10.488088481701634,-1.0,-0.004484304731645528,352.97999999999996,1239,4662,13098
59,219,1836,21,0.17661290322580644,224.4,4.857983120596827,-3.0,-0.013513512904796715,348.21,1239,4599,12921
59,219,1842,21,0.17661290322580644,223.2,4.516635916254938,0.0,0.0,348.21,1239,4599,12921
59,225,1847,21,0.1814516129032258,222.3,2.6267851073135766,6.0,0.02739725902295621,357.74999999999994,1239,4725,13275
59,224,1852,21,0.18064516129032257,222.0,2.1602468994703288,-1.0,-0.004444444246913589,356.15999999999997,1239,4704,13216
59,228,1857,21,0.18387096774193548,222.5,2.8771127502727656,4.0,0.017857142059949014,362.52,1239,4788,13452
60,224,1863,21,0.17763679619349723,222.8,2.8596814119377036,-4.0,-0.017543858879655313,358.40000000000003,1260,4704,13440
60,226,1868,21,0.17922283901665345,223.0,3.0184617127131643,2.0,0.008928571029974507,361.6,1260,4746,13560
60,219,1873,21,0.17367168913560665,222.9,3.1428932176868485,-7.0,-0.030973449956926993,350.40000000000003,1260,4599,13140
60,227,1878,21,0.18001586042823156,223.3,3.4009802508498552,8.0,0.03652967869727494,363.20000000000005,1260,4767,13620
60,219,1884,21,0.17367168913560665,223.0,3.6514837167016814,-8.0,-0.035242289196374926,350.40000000000003,1260,4599,13140
60,217,1889,21,0.17208564631245044,222.8,3.938414796731721,-2.0,-0.009132419674318736,347.20000000000005,1260,4557,13020
60,222,1894,21,0.176050753370341,223.1,3.7252889522534933,5.0,0.02304147359255882,355.20000000000005,1260,4662,13320
60,215,1900,21,0.17049960348929422,222.1,4.43345864484604,-7.0,-0.031531530111192335,344.0,1260,4515,12900
60,211,1905,21,0.16732751784298175,220.8,5.573747990954714,-4.0,-0.018604650297458124,337.6,1260,4431,12660
60,236,1910,21,0.18715305313243458,221.6,7.089898917944554,25.0,0.11848340670694754,377.6,1260,4956,14160
60,249,1915,21,0.19746233148295003,224.1,11.229425630903998,13.0,0.05508474342861257,398.40000000000003,1260,5229,14940
60,266,1921,21,0.21094369547977795,228.1,17.406576024275733,17.0,0.06827308962758676,425.6,1260,5586,15960
60,273,1926,21,0.21649484536082475,233.5,22.031543043756344,7.0,0.026315788484368857,436.8,1260,5733,16380
60,272,1931,21,0.21570182394924664,238.0,24.957742063113137,-1.0,-0.00366300352882771,435.20000000000005,1260,5712,16320
60,281,1936,21,0.22283901665344966,244.2,27.30404935373335,9.0,0.03308823407763846,449.6,1260,5901,16860
60,282,1942,21,0.22363203806502777,250.7,27.84101690352231,1.0,0.0035587187345651698,451.20000000000005,1260,5922,16920
60,283,1947,21,0.22442505947660588,256.8,27.535028196422246,1.0,0.0035460991650319447,452.8,1260,5943,16980
60,279,1952,21,0.2212529738302934,263.2,23.94345190002638,-4.0,-0.01413427511893021,446.40000000000003,1260,5859,16740
60,260,1958,21,0.20618556701030927,268.1,15.65212090704883,-19.0,-0.0681003559820661,416.0,1260,5460,15600
60,255,1963,21,0.20222045995241872,270.0,12.064640713901976,-5.0,-0.01923076849112429,408.0,1260,5355,15300
60,260,1968,21,0.20618556701030927,271.1,10.311266761276597,5.0,0.019607842368319906,416.0,1260,5460,15600
60,246,1973,21,0.1950832672482157,269.1,12.999572642547708,-14.0,-0.05384615177514802,393.6,1260,5166,14760
60,240,1979,21,0.19032513877874702,265.8,15.788884979278166,-6.0,-0.024390242910965736,384.0,1260,5040,14400
60,240,1984,21,0.19032513877874702,262.6,17.538529014714655,0.0,0.0,384.0,1260,5040,14400
60,245,1989,21,0.1942902458366376,259.0,17.029386365926076,5.0,0.020833332465277812,392.0,1260,5145,14700
60,241,1994,21,0.19111816019032513,254.9,15.765292399585691,-4.0,-0.01632652994585592,385.6,1260,5061,14460
60,237,2000,21,0.1879460745440127,250.3,13.149144458860855,-4.0,-0.016597509684750635,379.20000000000005,1260,4977,14220
60,235,2005,21,0.18636003172085647,245.9,9.267026371915113,-2.0,-0.008438818209332564,376.0,1260,4935,14100
60,223,2010,21,0.17684377478191912,242.2,10.336558636433972,-12.0,-0.05106382761430521,356.8,1260,4683,13380
60,227,2016,21,0.18001586042823156,239.4,10.276186062931806,4.0,0.01793721892658211,363.20000000000005,1260,4767,13620
60,236,2021,21,0.18715305313243458,237.0,7.302967433401829,9.0,0.03964757534592179,377.6,1260,4956,14160
60,236,2026,21,0.18715305313243458,236.0,6.582805886043419,0.0,0.0,377.6,1260,4956,14160
60,240,2031,21,0.19032513877874702,236.0,6.582805886043419,4.0,0.01694915182418848,384.0,1260,5040,14400
60,238,2037,21,0.1887390959555908,235.8,6.477310827461512,-2.0,-0.008333332986111126,380.8,1260,4998,14280
60,236,2042,21,0.18715305313243458,234.9,5.626327003965406,-2.0,-0.00840336099145542,377.6,1260,4956,14160
60,231,2047,21,0.183187946074544,233.9,5.300943312278955,-5.0,-0.021186439780235603,369.6,1260,4851,13860
60,231,2052,21,0.183187946074544,233.3,5.250396810400311,0.0,0.0,369.6,1260,4851,13860
60,238,2058,21,0.1887390959555908,233.6,5.44058820349372,7.0,0.030303028991210866,380.8,1260,4998,14280
60,235,2063,21,0.18636003172085647,234.8,3.9665266081709425,-3.0,-0.01260504148718313,376.0,1260,4935,14100
61,235,2068,21,0.18330733229329174,235.6,2.8751811537121004,0.0,0.0,378.34999999999997,1281,4935,14335
61,244,2074,21,0.19032761310452417,236.4,3.9214509786266856,9.0,0.038297870710728904,392.84,1281,5124,14884
61,232,2079,21,0.1809672386895476,236.0,4.1633319989316036,-12.0,-0.04918032585326533,373.52,1281,4872,14152
61,229,2084,21,0.17862714508580343,234.9,4.433458644844933,-3.0,-0.012931033925386469,368.69,1281,4809,13969
61,240,2089,21,0.187207488299532,235.1,4.629614814790536,11.0,0.04803493240022129,386.4,1281,5040,14640
61,229,2095,21,0.17862714508580343,234.4,4.9933288829525475,-11.0,-0.04583333142361119,368.69,1281,4809,13969
61,234,2100,21,0.18252730109204368,234.7,4.854551129266372,5.0,0.02183406018191877,376.73999999999995,1281,4914,14274
61,231,2105,21,0.18018720748829953,234.7,4.854551129266372,-3.0,-0.01282051227262768,371.90999999999997,1281,4851,14091
61,228,2111,21,0.17784711388455537,233.7,5.121848624601113,-3.0,-0.012987012424804656,367.08,1281,4788,13908
61,234,2116,21,0.18252730109204368,233.6,5.103375789067413,6.0,0.026315788319482968,376.73999999999995,1281,4914,14274
61,225,2121,21,0.17550702028081122,232.6,5.7387571244415385,-9.0,-0.038461536817883044,362.25,1281,4725,13725
61,225,2126,21,0.17550702028081122,230.7,4.571651780264495,0.0,0.0,362.25,1281,4725,13725
61,223,2132,21,0.17394695787831513,229.8,5.13809303146563,-2.0,-0.008888888493827178,359.03,1281,4683,13603
61,227,2137,21,0.17706708268330734,229.6,5.211099265563002,4.0,0.01793721892658211,365.46999999999997,1281,4767,13847
61,215,2142,21,0.16770670826833073,227.1,5.646040894093306,-12.0,-0.05286343379456239,346.15,1281,4515,13115
61,232,2147,21,0.1809672386895476,227.4,5.834761729877285,17.0,0.07906976376419703,373.52,1281,4872,14152
61,226,2153,21,0.17628705148205928,226.6,5.358275012642348,-6.0,-0.025862067850772937,363.85999999999996,1281,4746,13786
61,223,2158,21,0.17394695787831513,225.8,5.223876806442249,-3.0,-0.013274335695825853,359.03,1281,4683,13603
61,221,2163,21,0.17238689547581904,225.1,5.3634565968844345,-2.0,-0.008968609463291055,355.80999999999995,1281,4641,13481
61,222,2169,21,0.1731669266770671,223.9,4.408325456829389,1.0,0.004524886673082051,357.41999999999996,1281,4662,13542
61,226,2174,21,0.17628705148205928,224.0,4.447221354708406,4.0,0.01801801720639562,363.85999999999996,1281,4746,13786
61,225,2179,21,0.17550702028081122,224.0,4.447221354708406,-1.0,-0.004424778565275285,362.25,1281,4725,13725
60,228,2184,21,0.18080888183980967,224.5,4.600724580613717,3.0,0.013333332740740767,364.8,1260,4788,13680
60,230,2190,21,0.1823949246629659,224.8,4.8716869083850085,2.0,0.008771929439827656,368.0,1260,4830,13800
60,232,2195,21,0.18398096748612214,226.5,3.9510898637094276,2.0,0.008695651795841227,371.20000000000005,1260,4872,13920
60,230,2200,21,0.1823949246629659,226.3,3.6832956257491714,-2.0,-0.00862068928359098,368.0,1260,4830,13800
60,230,2205,21,0.1823949246629659,226.7,3.860051813123273,0.0,0.0,368.0,1260,4830,13800
61,229,2211,21,0.17862714508580343,227.3,3.6832956257491554,-1.0,-0.004347825897920613,368.69,1281,4809,13969
61,226,2216,21,0.17628705148205928,227.8,3.0110906108356787,-3.0,-0.013100436109151261,363.85999999999996,1281,4746,13786
61,232,2221,21,0.1809672386895476,228.8,2.4855135843068226,6.0,0.026548671391651707,373.52,1281,4872,14152
61,231,2227,21,0.18018720748829953,229.3,2.35937844922398,-1.0,-0.00431034464179549,371.90999999999997,1281,4851,14091
61,238,2232,21,0.1856474258970359,230.6,3.1692971530672414,7.0,0.030303028991210866,383.17999999999995,1281,4998,14518
61,239,2237,21,0.18642745709828393,231.7,3.97352348538226,1.0,0.00420168049572771,384.78999999999996,1281,5019,14579
61,240,2242,21,0.187207488299532,232.7,4.691600058733314,1.0,0.004184100243343086,386.4,1281,5040,14640
61,242,2248,21,0.18876755070202808,233.7,5.518655230719774,2.0,0.008333332986111126,389.61999999999995,1281,5082,14762
61,230,2253,21,0.1794071762870515,233.7,5.518655230719774,-12.0,-0.04958677481046385,370.29999999999995,1281,4830,14030
61,245,2258,21,0.19110764430577223,235.2,6.373556481448731,15.0,0.0652173884688092,394.45,1281,5145,14945
61,238,2263,21,0.1856474258970359,236.1,6.026792034093842,-7.0,-0.02857142740524786,383.17999999999995,1281,4998,14518
61,235,2269,21,0.18330733229329174,237.0,4.9216076867439185,-3.0,-0.01260504148718313,378.34999999999997,1281,4935,14335
61,240,2274,21,0.187207488299532,237.8,4.661902329878627,5.0,0.021276594839293835,386.4,1281,5040,14640
61,234,2279,21,0.18252730109204368,238.1,4.254409477235868,-6.0,-0.024999998958333377,376.73999999999995,1281,4914,14274
61,232,2285,21,0.1809672386895476,237.5,4.672615256291472,-2.0,-0.008547008181751787,373.52,1281,4872,14152
61,235,2290,21,0.18330733229329174,237.1,4.701063709416684,3.0,0.012931033925386469,378.34999999999997,1281,4935,14335
61,236,2295,21,0.18408736349453977,236.7,4.595891885392524,1.0,0.004255318967858767,379.96,1281,4956,14396
61,233,2300,21,0.18174726989079562,235.8,4.315347288714663,-3.0,-0.012711863868141361,375.13,1281,4893,14213
61,235,2306,21,0.18330733229329174,236.3,3.8311588035178703,2.0,0.008583690618725725,378.34999999999997,1281,4935,14335
61,233,2311,21,0.18174726989079562,235.1,2.424412872794699,-2.0,-0.008510637935717534,375.13,1281,4893,14213
61,237,2316,21,0.18486739469578783,235.0,2.3094010767573936,4.0,0.01716738123745145,381.57,1281,4977,14457
61,227,2321,21,0.17706708268330734,234.2,3.425395354309966,-10.0,-0.04219409104666282,365.46999999999997,1281,4767,13847
61,237,2327,21,0.18486739469578783,233.9,2.960855732159482,10.0,0.04405286149546866,381.57,1281,4977,14457
61,239,2332,21,0.18642745709828393,234.4,3.3730961708455247,2.0,0.008438818209332564,384.78999999999996,1281,5019,14579
61,240,2337,21,0.187207488299532,235.2,3.6757463338900305,1.0,0.004184100243343086,386.4,1281,5040,14640
61,234,2343,21,0.18252730109204368,235.1,3.6953424138434663,-6.0,-0.024999998958333377,376.73999999999995,1281,4914,14274
61,237,2348,21,0.18486739469578783,235.2,3.735713526965156,3.0,0.01282051227262768,381.57,1281,4977,14457
61,234,2353,21,0.18252730109204368,235.3,3.6832956257489773,-3.0,-0.012658227313998847,376.73999999999995,1281,4914,14274
61,237,2358,21,0.18486739469578783,235.5,3.719318934069543,3.0,0.01282051227262768,381.57,1281,4977,14457
61,234,2364,21,0.18252730109204368,235.6,3.657564459824685,-3.0,-0.012658227313998847,376.73999999999995,1281,4914,14274
61,235,2369,21,0.18330733229329174,235.4,3.6270588023287442,1.0,0.004273504090875894,378.34999999999997,1281,4935,14335
61,237,2374,21,0.18486739469578783,236.4,2.118699810941546,2.0,0.008510637935717534,381.57,1281,4977,14457
61,230,2379,21,0.1794071762870515,235.7,2.9078437983410366,-7.0,-0.029535863732663977,370.29999999999995,1281,4830,14030
61,234,2385,21,0.18252730109204368,235.2,2.6997942308412646,4.0,0.017391303591682453,376.73999999999995,1281,4914,14274
61,227,2390,21,0.17706708268330734,233.9,3.212821536004941,-7.0,-0.029914528636131255,365.46999999999997,1281,4767,13847
61,235,2395,21,0.18330733229329174,234.0,3.231786571610101,8.0,0.035242289196374926,378.34999999999997,1281,4935,14335
61,230,2401,21,0.1794071762870515,233.3,3.267686915506547,-5.0,-0.021276594839293835,370.29999999999995,1281,4830,14030
61,230,2406,21,0.1794071762870515,232.9,3.4140233677510836,0.0,0.0,370.29999999999995,1281,4830,14030
61,241,2411,21,0.18798751950078002,233.3,4.110960958218273,11.0,0.047826084877126744,388.01,1281,5061,14701
61,233,2416,21,0.18174726989079562,233.2,4.104198392431749,-8.0,-0.03319501936950127,375.13,1281,4893,14213
61,231,2422,21,0.18018720748829953,232.8,4.104198392431749,-2.0,-0.008583690618725725,371.90999999999997,1281,4851,14091
61,239,2427,21,0.18642745709828393,233.0,4.371625682867418,8.0,0.03463203313281242,384.78999999999996,1281,5019,14579
61,229,2432,21,0.17862714508580343,232.9,4.458450154232151,-10.0,-0.04184100243343086,368.69,1281,4809,13969
61,231,2437,21,0.18018720748829953,232.6,4.477102237434315,2.0,0.008733624072767508,371.90999999999997,1281,4851,14091
61,231,2443,21,0.18018720748829953,233.0,4.082482904638007,0.0,0.0,371.90999999999997,1281,4851,14091
61,230,2448,21,0.1794071762870515,232.5,4.116363011742205,-1.0,-0.0043290041416015525,370.29999999999995,1281,4830,14030
61,227,2453,21,0.17706708268330734,232.2,4.417138339593408,-3.0,-0.01304347769376184,365.46999999999997,1281,4767,13847
61,233,2459,21,0.18174726989079562,232.5,4.35252161906628,6.0,0.026431716897281195,375.13,1281,4893,14213
61,211,2464,21,0.16458658346333854,229.5,7.230337321160932,-22.0,-0.09442059680598297,339.71,1281,4431,12871
61,233,2469,21,0.18174726989079562,229.5,7.230337321160932,22.0,0.10426539790211384,375.13,1281,4893,14213
61,236,2474,21,0.18408736349453977,230.0,7.512951779722755,3.0,0.012875535928088587,379.96,1281,4956,14396
61,227,2480,21,0.17706708268330734,228.8,6.844300142778611,-9.0,-0.038135591604424084,365.46999999999997,1281,4767,13847
60,235,2485,21,0.18636003172085647,229.4,7.121173436387148,8.0,0.035242289196374926,376.0,1260,4935,14100
60,227,2490,21,0.18001586042823156,229.0,7.133644853010539,-8.0,-0.03404255174287014,363.20000000000005,1260,4767,13620
60,229,2495,21,0.18160190325138778,228.8,7.099295739719178,2.0,0.008810572299093732,366.40000000000003,1260,4809,13740
60,226,2501,21,0.17922283901665345,228.4,7.136759301905046,-3.0,-0.013100436109151261,361.6,1260,4746,13560
60,221,2506,21,0.17525773195876287,227.8,7.509993342207094,-5.0,-0.022123892826376425,353.6,1260,4641,13260
60,226,2511,21,0.17922283901665345,227.1,7.294594650226016,5.0,0.022624433365410253,361.6,1260,4746,13560
60,227,2517,21,0.18001586042823156,228.7,4.643992535164283,1.0,0.004424778565275285,363.20000000000005,1260,4767,13620
60,233,2522,21,0.18477398889770025,228.7,4.643992535164283,6.0,0.026431716897281195,372.8,1260,4893,13980
60,228,2527,21,0.18080888183980967,227.9,3.871548642195238,-5.0,-0.02145922654681431,364.8,1260,4788,13680
60,223,2532,21,0.17684377478191912,227.5,4.169998667731656,-5.0,-0.02192982359956914,356.8,1260,4683,13380
60,224,2538,21,0.17763679619349723,226.4,3.339993346632661,1.0,0.004484304731645528,358.40000000000003,1260,4704,13440
60,208,2543,21,0.16494845360824742,224.5,6.687467549245904,-16.0,-0.07142856823979606,332.8,1260,4368,12480
60,219,2548,21,0.17367168913560665,223.5,6.687467549245899,11.0,0.05288461284208592,350.40000000000003,1260,4599,13140
60,218,2554,21,0.17287866772402855,222.7,6.832113712298155,-1.0,-0.004566209837159368,348.8,1260,4578,13080
60,220,2559,21,0.17446471054718476,222.6,6.8669902836359284,2.0,0.009174311505765528,352.0,1260,4620,13200
60,213,2564,21,0.168913560666138,221.3,7.364328437361281,-7.0,-0.031818180371900893,340.8,1260,4473,12780
60,205,2569,21,0.1625693893735131,219.1,8.646772037394156,-8.0,-0.037558683682690906,328.0,1260,4305,12300
60,214,2575,21,0.1697065820777161,217.2,7.2234187043097995,9.0,0.043902436882807955,342.40000000000003,1260,4494,12840
60,218,2580,21,0.17287866772402855,216.2,6.178816859057461,4.0,0.01869158791160804,348.8,1260,4578,13080
60,230,2585,21,0.1823949246629659,216.9,7.324995259763004,12.0,0.055045869034593166,368.0,1260,4830,13800
60,227,2590,21,0.18001586042823156,217.2,7.69992784958949,-3.0,-0.01304347769376184,363.20000000000005,1260,4767,13620
60,224,2596,21,0.17763679619349723,218.8,7.2234187043098075,-3.0,-0.013215858448640597,358.40000000000003,1260,4704,13440
60,225,2601,21,0.17842981760507534,219.4,7.486283753935556,1.0,0.0044642855149872535,360.0,1260,4725,13500
60,229,2606,21,0.18160190325138778,220.5,8.045012257431134,4.0,0.017777776987654356,366.40000000000003,1260,4809,13740
60,224,2612,21,0.17763679619349723,220.9,8.11651266109853,-5.0,-0.02183406018191877,358.40000000000003,1260,4704,13440
60,221,2617,21,0.17525773195876287,221.7,7.631076813486309,-3.0,-0.013392856544961761,353.6,1260,4641,13260
60,211,2622,21,0.16732751784298175,222.3,6.290204024247682,-10.0,-0.04524886673082051,337.6,1260,4431,12660
60,207,2627,21,0.1641554321966693,221.6,7.574812062208065,-4.0,-0.018957345073111607,331.20000000000005,1260,4347,12420
60,209,2633,21,0.16574147501982553,220.7,8.525126261690954,2.0,0.009661835282036943,334.40000000000003,1260,4389,12540
60,210,2638,21,0.16653449643140364,218.7,8.44656406146543,1.0,0.004784688766282834,336.0,1260,4410,12600
60,210,2643,21,0.16653449643140364,217.0,8.299933065325515,0.0,0.0,336.0,1260,4410,12600
60,208,2648,21,0.16494845360824742,215.4,8.342661445845382,-2.0,-0.009523809070294806,332.8,1260,4368,12480
60,207,2654,21,0.1641554321966693,213.6,7.97496081495044,-1.0,-0.004807692076553265,331.20000000000005,1260,4347,12420
60,207,2659,21,0.1641554321966693,211.4,6.058969476000536,0.0,0.0,331.20000000000005,1260,4347,12420
60,208,2664,21,0.16494845360824742,209.8,4.184627953726151,1.0,0.0048309176410184715,332.8,1260,4368,12480
60,210,2670,21,0.16653449643140364,208.7,1.4944341180957326,2.0,0.00961538415310653,336.0,1260,4410,12600
60,215,2675,21,0.17049960348929422,209.1,2.424412872794772,5.0,0.023809522675737015,344.0,1260,4515,12900
60,209,2680,21,0.16574147501982553,209.3,2.311805451252257,-6.0,-0.02790697544618719,334.40000000000003,1260,4389,12540
60,211,2685,21,0.16732751784298175,209.5,2.3687784005909682,2.0,0.009569377532565667,337.6,1260,4431,12660
60,210,2691,21,0.16653449643140364,209.5,2.3687784005909682,-1.0,-0.004739336268277902,336.0,1260,4410,12600
60,209,2696,21,0.16574147501982553,209.4,2.3664319132388325,-1.0,-0.004761904535147403,334.40000000000003,1260,4389,12540
60,218,2701,21,0.17287866772402855,210.4,3.5339622081855953,9.0,0.04306219889654551,348.8,1260,4578,13080
60,209,2706,21,0.16574147501982553,210.6,3.3730961708455456,-9.0,-0.04128440177594487,334.40000000000003,1260,4389,12540
60,214,2712,21,0.1697065820777161,211.3,3.2676869155065646,5.0,0.02392344383141417,342.40000000000003,1260,4494,12840
60,218,2717,21,0.17287866772402855,212.3,3.653004851411969,4.0,0.01869158791160804,348.8,1260,4578,13080
60,217,2722,21,0.17208564631245044,213.0,3.829708431024684,-1.0,-0.004587155752882764,347.20000000000005,1260,4557,13020
60,229,2728,21,0.18160190325138778,214.4,6.363087999460928,12.0,0.05529953662214117,366.40000000000003,1260,4809,13740
60,219,2733,21,0.17367168913560665,215.4,6.203941399536557,-10.0,-0.04366812036383754,350.40000000000003,1260,4599,13140
60,221,2738,21,0.17525773195876287,216.4,6.221825384170289,2.0,0.009132419674318736,353.6,1260,4641,13260
60,224,2743,21,0.17763679619349723,217.8,6.196773353931428,3.0,0.013574660019246152,358.40000000000003,1260,4704,13440
60,228,2749,21,0.18080888183980967,219.7,6.111010100174832,4.0,0.017857142059949014,364.8,1260,4788,13680
60,215,2754,21,0.17049960348929422,219.4,6.275171533732936,-13.0,-0.057017541358879764,344.0,1260,4515,12900
60,221,2759,21,0.17525773195876287,220.6,5.103375789067345,6.0,0.02790697544618719,353.6,1260,4641,13260
60,222,2764,21,0.176050753370341,221.4,4.550946177566299,1.0,0.004524886673082051,355.20000000000005,1260,4662,13320
60,222,2770,21,0.176050753370341,221.8,4.39191175786616,0.0,0.0,355.20000000000005,1260,4662,13320
60,226,2775,21,0.17922283901665345,222.7,4.217687623435727,4.0,0.01801801720639562,361.6,1260,4746,13560
